,Country Name,Country Code,Indicator Name,Indicator Code,Year,Valor
2579,Panamá,PAN,Crecimiento de la población (% anual),SP.POP.GROW,1963,3.04424806174107
2580,Perú,PER,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.927161985058
2581,Filipinas,PHL,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.80186985309581
2582,Palau,PLW,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.25833856168216
2583,Papua Nueva Guinea,PNG,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.21577882578914
2584,Polonia,POL,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.32252564710048
2585,previa al dividendo demográfico,PRE,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.46202183531865
2586,Puerto Rico,PRI,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.18816476905175
2587,"Corea, República Popular Democrática de",PRK,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.39088364599123
2588,Portugal,PRT,Crecimiento de la población (% anual),SP.POP.GROW,1963,0.403565948731515
2589,Paraguay,PRY,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.48297218084744
2590,Ribera Occidental y Gaza,PSE,Crecimiento de la población (% anual),SP.POP.GROW,1963,0.0
2591,Estados pequeos de las Islas del Pacfico,PSS,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.96888961091706
2592,posterior al dividendo demográfico,PST,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.17464695566343
2593,Polinesia Francesa,PYF,Crecimiento de la población (% anual),SP.POP.GROW,1963,3.04156005793184
2594,Qatar,QAT,Crecimiento de la población (% anual),SP.POP.GROW,1963,12.1452665327548
2595,Rumania,ROU,Crecimiento de la población (% anual),SP.POP.GROW,1963,0.647377535798313
2596,Federación de Rusia,RUS,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.11053215737069
2597,Rwanda,RWA,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.19182647239121
2598,Asia meridional,SAS,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.39787478066566
2599,Arabia Saudita,SAU,Crecimiento de la población (% anual),SP.POP.GROW,1963,3.59368908173282
2600,Sudán,SDN,Crecimiento de la población (% anual),SP.POP.GROW,1963,3.04931689621707
2601,Senegal,SEN,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.81672759393385
2602,Singapur,SGP,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.52749548206484
2603,Islas Salomón,SLB,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.54063933342381
2604,Sierra Leona,SLE,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.82288051083073
2605,El Salvador,SLV,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.58935367356987
2606,San Marino,SMR,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.07775943717425
2607,Somalia,SOM,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.59093803649183
2608,Serbia,SRB,Crecimiento de la población (% anual),SP.POP.GROW,1963,0.536194314138537
2609,África al sur del Sahara (excluido altos ingresos),SSA,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.5147939332689
2610,Sudán del Sur,SSD,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.45869524002131
2611,África al sur del Sahara,SSF,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.5148049807393
2612,Pequeños Estados,SST,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.03789241237295
2613,Santo Tomé y Príncipe,STP,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.07589454898741
2614,Suriname,SUR,Crecimiento de la población (% anual),SP.POP.GROW,1963,3.75829386058939
2615,República Eslovaca,SVK,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.02883408574012
2616,Eslovenia,SVN,Crecimiento de la población (% anual),SP.POP.GROW,1963,0.827298841981668
2617,Suecia,SWE,Crecimiento de la población (% anual),SP.POP.GROW,1963,0.563633784442054
2618,Eswatini,SWZ,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.31519640844347
2619,Sint Maarten (Dutch part),SXM,Crecimiento de la población (% anual),SP.POP.GROW,1963,9.32726132730915
2620,Seychelles,SYC,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.54222482865351
2621,República Árabe Siria,SYR,Crecimiento de la población (% anual),SP.POP.GROW,1963,3.02329610285364
2622,Islas Turcas y Caicos,TCA,Crecimiento de la población (% anual),SP.POP.GROW,1963,0.0177509541603887
2623,Chad,TCD,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.9518942922349
2624,Asia oriental y el Pacífico (BIRF y la AIF),TEA,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.56347717426664
2625,Europa y Asia central (BIRF y la AIF),TEC,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.50601709407935
2626,Togo,TGO,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.73407397513681
2627,Tailandia,THA,Crecimiento de la población (% anual),SP.POP.GROW,1963,3.04070245878883
2628,Tayikistán,TJK,Crecimiento de la población (% anual),SP.POP.GROW,1963,3.50921490202124
2629,Turkmenistán,TKM,Crecimiento de la población (% anual),SP.POP.GROW,1963,3.40798255534598
2630,América Latina y el Caribe (BIRF y la AIF),TLA,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.83119587201665
2631,Timor-Leste,TLS,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.59951523986241
2632,Oriente Medio y Norte de África (BIRF y la AIF),TMN,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.60180954172635
2633,Tonga,TON,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.83525747834958
2634,Asia meridional (BIRF y la AIF),TSA,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.39787478066566
2635,África al sur del Sahara (BIRF y la AIF),TSS,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.5148049807393
2636,Trinidad y Tobago,TTO,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.81425936619852
2637,Túnez,TUN,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.18826611419898
2638,Turquía,TUR,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.69880272249045
2639,Tuvalu,TUV,Crecimiento de la población (% anual),SP.POP.GROW,1963,0.583198299593297
2640,Tanzanía,TZA,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.92121831069703
2641,Uganda,UGA,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.95732602707451
2642,Ucrania,UKR,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.17947303649178
2643,Ingreso mediano alto,UMC,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.41819118327611
2644,Uruguay,URY,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.16943981376164
2645,Estados Unidos,USA,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.43916476170683
2646,Uzbekistán,UZB,Crecimiento de la población (% anual),SP.POP.GROW,1963,3.86713051466648
2647,San Vicente y las Granadinas,VCT,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.65513017870588
2648,Venezuela,VEN,Crecimiento de la población (% anual),SP.POP.GROW,1963,3.43438265321836
2649,Islas Vírgenes Británicas,VGB,Crecimiento de la población (% anual),SP.POP.GROW,1963,0.214904323907651
2650,Islas Vírgenes (EE.UU.),VIR,Crecimiento de la población (% anual),SP.POP.GROW,1963,12.8518850800978
2651,Viet Nam,VNM,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.83441546925074
2652,Vanuatu,VUT,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.89520261401294
2653,Mundo,WLD,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.1290548046218
2654,Samoa,WSM,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.6711608294425
2655,Kosovo,XKX,Crecimiento de la población (% anual),SP.POP.GROW,1963,2.77795641070757
2656,"Yemen, Rep. del",YEM,Crecimiento de la población (% anual),SP.POP.GROW,1963,1.83946697124667
2657,Sudáfrica,ZAF,Crecimiento de la población (% anual),SP.POP.GROW,1963,3.03343963252032
2658,Zambia,ZMB,Crecimiento de la población (% anual),SP.POP.GROW,1963,3.19663245911772
2659,Zimbabwe,ZWE,Crecimiento de la población (% anual),SP.POP.GROW,1963,3.11540831177673
2660,Aruba,ABW,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2661,0.0,AFE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,5.16387335113851
2662,Afganistán,AFG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2663,0.0,AFW,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,7.28298546966617
2664,Angola,AGO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2665,Albania,ALB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2666,Andorra,AND,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2667,El mundo árabe,ARB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2668,Emiratos Árabes Unidos,ARE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2669,Argentina,ARG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,-5.30819682539126
2670,Armenia,ARM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2671,Samoa Americana,ASM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2672,Antigua y Barbuda,ATG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2673,Australia,AUS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,6.21610734095628
2674,Austria,AUT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,4.13826758157036
2675,Azerbaiyán,AZE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2676,Burundi,BDI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,4.13540742185575
2677,Bélgica,BEL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,4.35158428167051
2678,Benin,BEN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,4.7300279709188
2679,Burkina Faso,BFA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,-1.26801637269189
2680,Bangladesh,BGD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,-0.45589428993874
2681,Bulgaria,BGR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2682,Bahrein,BHR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2683,Bahamas,BHS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,10.5240552018018
2684,Bosnia y Herzegovina,BIH,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2685,Belarús,BLR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2686,Belice,BLZ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,4.95643419491631
2687,Bermudas,BMU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,1.07000000036732
2688,Bolivia,BOL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,6.79762577697274
2689,Brasil,BRA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.600000000000065
2690,Barbados,BRB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2691,Brunei Darussalam,BRN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2692,Bhután,BTN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2693,Botswana,BWA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,5.92104509665194
2694,República Centroafricana,CAF,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,-0.707010752236329
2695,Canadá,CAN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,5.34954645713648
2696,Europa Central y del Báltico,CEB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2697,Suiza,CHE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2698,Islas del Canal,CHI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2699,Chile,CHL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,5.84014013990728
2700,China,CHN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,10.2999999964787
2701,Côte d'Ivoire,CIV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,14.490355865667
2702,Camerún,CMR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,3.74255032074073
2703,"Congo, República Democrática del",COD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,5.213990134349
2704,"Congo, República del",COG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,-4.02930039798804
2705,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,3.28670755407101
2706,Comoras,COM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2707,Cabo Verde,CPV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2708,Costa Rica,CRI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,6.89892344200918
2709,Estados pequeos del Caribe,CSS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,3.77961718238684
2710,Cuba,CUB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2711,Curacao,CUW,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2712,Islas Caimán,CYM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2713,Chipre,CYP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2714,República Checa,CZE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2715,Alemania,DEU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2716,Djibouti,DJI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2717,Dominica,DMA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2718,Dinamarca,DNK,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.637021234202351
2719,República Dominicana,DOM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,6.50290263397363
2720,Argelia,DZA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,34.3137287802883
2721,Asia oriental y el Pacífico (excluido altos ingresos),EAP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,6.38650506101384
2722,inicial del dividendo demográfico,EAR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,4.70447742057232
2723,Asia oriental y el Pacífico,EAS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,7.80514212273937
2724,Europa y Asia central (excluido altos ingresos),ECA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2725,Europa y Asia central,ECS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2726,Ecuador,ECU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,2.10636824681136
2727,"Egipto, República Árabe de",EGY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,10.5180926175285
2728,Zona del Euro,EMU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2729,Eritrea,ERI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2730,España,ESP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,9.59649887419761
2731,Estonia,EST,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2732,Etiopía,ETH,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2733,Unión Europea,EUU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2734,Frágiles y situaciones de conflicto afectados,FCS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2735,Finlandia,FIN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,3.2850996357034
2736,Fiji,FJI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,6.3587719682761
2737,Francia,FRA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,6.23367995209179
2738,Islas Feroe,FRO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2739,Micronesia (Estados Federados de),FSM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2740,Gabón,GAB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,6.09243528403599
2741,Reino Unido,GBR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,4.8743839976478
2742,Georgia,GEO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2743,Ghana,GHA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,4.40597419943647
2744,Gibraltar,GIB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2745,Guinea,GIN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2746,Gambia,GMB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2747,Guinea-Bissau,GNB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2748,Guinea Ecuatorial,GNQ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2749,Grecia,GRC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,11.8448676740362
2750,Granada,GRD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2751,Groenlandia,GRL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2752,Guatemala,GTM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,9.54104393054875
2753,Guam,GUM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2754,Guyana,GUY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,-12.2786572607531
2755,Ingreso alto,HIC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,5.29558121142439
2756,"Hong Kong, Región Administrativa Especial",HKG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,15.7640529432704
2757,Honduras,HND,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,3.58043670755038
2758,Países pobres muy endeudados (PPME),HPC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,2.75410823180198
2759,Croacia,HRV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2760,Haití,HTI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,-1.89279255057041
2761,Hungría,HUN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2762,Sólo BIRF,IBD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,4.59293514118625
2763,BIRF y la AIF,IBT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,4.60202673221931
2764,total de la AIF,IDA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,4.65274924080083
2765,mezcla de la AIF,IDB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,7.95342099760549
2766,Indonesia,IDN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,-2.23702998433022
2767,Sólo AIF,IDX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,1.85713718020288
2768,Isla de Man,IMN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2769,India,IND,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,5.99435326188559
2770,No clasificado,INX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2771,Irlanda,IRL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2772,"Irán, República Islámica del",IRN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,7.04207522912898
2773,Iraq,IRQ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2774,Islandia,ISL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,10.2833828720506
2775,Israel,ISR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,10.6957129751426
2776,Italia,ITA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,5.60972797819814
2777,Jamaica,JAM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2778,Jordania,JOR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2779,Japón,JPN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,8.47364238279391
2780,Kazajstán,KAZ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2781,Kenya,KEN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,8.77834021621184
2782,Kirguistán,KGZ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2783,Camboya,KHM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2784,Kiribati,KIR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2785,Saint Kitts y Nevis,KNA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2786,"Corea, República de",KOR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,9.02056828279763
2787,Kuwait,KWT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
2788,América Latina y el Caribe (excluido altos ingresos),LAC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,1.60792622000385
2789,República Democrática Popular Lao,LAO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1963,0.0
